,Image,Accuracy,F1,Jaccard,Recall,Precision
57,hiker-traveler-trip-travel-160483_0,0.991310119628906,0.979771968459189,0.960346058105732,0.986923076923077,0.9727237463855
58,james-stewart-man-person-actor-53487_0,0.997043609619141,0.998079263230159,0.996165890774886,0.997646569193343,0.998512332761408
59,kickboxer-girl-kickboxing-athletic-girl-160920_0,0.990772247314453,0.936769741485218,0.881060084570754,0.904132398203744,0.971851610803775
60,love-old-people-the-heart-of-pension-160936_0,0.988174438476562,0.939122579631593,0.885231942541927,0.975521194565705,0.905342470940138
61,man-selling-razors-black-and-white-older-68655_0,0.991424560546875,0.99346062996707,0.987006230997769,0.9962601882158,0.990676761523511
62,man-stress-male-face_0,0.9578857421875,0.973728922457488,0.948802849232738,0.958578135102465,0.98936633203737
63,maternity-baby-belly-pregnant-pregnancy-160776_0,0.981250762939453,0.985265417349934,0.970958745465074,0.975720834125024,0.994998577077013
64,model-fashion-girl-female-39678_0,0.996551513671875,0.997380332790467,0.994774355031706,0.997102943988319,0.997657875971779
65,motorbike-racing-motorcycle-race-51388_0,0.742496490478516,0.661321639832826,0.494010853921804,0.989297186946471,0.496665285052187
66,motorcycle-stunt-jump-motocross-38277_0,0.943801879882812,0.814074410621435,0.68644644985527,0.973380817287378,0.699579193961216
67,norway-mountain-sky-blue_0,0.981136322021484,0.951063345505646,0.906692831669717,0.920977479635841,0.98318124155993
68,nymph-forest-nature-elf_0,0.975296020507812,0.971302213044287,0.944205601840285,0.950940154624415,0.992555359326179
69,peasant-farmer-farmer-romania-botiza-47862_0,0.981338500976562,0.989653130287648,0.97951818326453,0.998651129039143,0.980815830293883
70,people-man-model-glasses-46503_0,0.991859436035156,0.990583521604067,0.981342728997456,0.991677489464338,0.989491964702875
71,people-mother-family-father_0,0.992443084716797,0.992377339033334,0.984870008859561,0.99897740213661,0.985863914373089
72,person-woman-eyes-face_0,0.987907409667969,0.99257381673023,0.985257116812933,0.9970443859806,0.988143158994547
73,person-woman-girl_0,0.994937896728516,0.985731949895167,0.971865326718399,0.981878547713398,0.989615716753022
74,person-woman-music-musician_0,0.992008209228516,0.98600805455189,0.972402255242913,0.992350711155325,0.979745961801362
75,pexels-photo-106684_0,0.997184753417969,0.985797860056962,0.971993472733483,0.992444203347799,0.97923994494571
76,pexels-photo-108155_0,0.976028442382812,0.941829895952901,0.890055287283925,0.905840455840456,0.980797408806972
77,pexels-photo-108261_0,0.997707366943359,0.993410015460696,0.986906318082789,0.989817546159729,0.997028656952943
78,pexels-photo-10988_0,0.995532989501953,0.992150053964189,0.984422391315916,0.993582083540327,0.990722146357137
79,pexels-photo-112362_0,0.782661437988281,0.876168244611947,0.779625811791918,0.995785822974922,0.782206612853151
80,pexels-photo-116079_0,0.973464965820312,0.936947063089195,0.881373853132781,0.995837989903272,0.884632501454931
81,pexels-photo-119972_0,0.974559783935547,0.966344188581551,0.934880042182969,0.970512209708974,0.962211814837893
82,pexels-photo-122084_0,0.975368499755859,0.976175629554469,0.953460044255123,0.970144109126911,0.982282616766912
83,pexels-photo-122101_0,0.984233856201172,0.965330380585684,0.932984174341679,0.963495704884543,0.967172056747125
84,pexels-photo-123335_0,0.991241455078125,0.970218175214673,0.942158962085905,0.980828743771309,0.959834719228005
85,pexels-photo-12628_0,0.995136260986328,0.997542116555724,0.995096285869227,0.999652270672508,0.995440852272072
86,pexels-photo-128121_0,0.983299255371094,0.940152012248469,0.887063072359087,0.994361228384709,0.891547835105004
87,pexels-photo-128202_0,0.991054534912109,0.950415494893536,0.905515935372094,0.954715378079864,0.946154169999579
88,pexels-photo-134993_0,0.920154571533203,0.937794037666541,0.88287401024034,0.945445175517444,0.930265741357657
89,pexels-photo-136409_0,0.994461059570312,0.993924940379064,0.987923247748085,0.996677155443675,0.991187883339592
90,pexels-photo-137079_0,0.992595672607422,0.943610005519886,0.893240195808811,0.963912630579297,0.924144995163034
91,pexels-photo-138329_0,0.960762023925781,0.975125869965806,0.951459151313802,0.96262521127164,0.987955467570905
92,pexels-photo-141376_0,0.866024017333984,0.523789507938875,0.354820339481226,0.358548357156117,0.971530607112318
93,pexels-photo-157023_0,0.95477294921875,0.931098609884234,0.871079987821321,0.900747737111374,0.963566161877383
94,pexels-photo-167374_0,0.981861114501953,0.982964133320436,0.966498985458235,0.996976678270602,0.969340022611645
95,pexels-photo-167635_0,0.994297027587891,0.995640013881962,0.991317881679278,0.996741719998131,0.994540740524951
96,pexels-photo-168890_0,0.995227813720703,0.974590213880934,0.950439743285001,0.969059255968009,0.980184670697826
97,pexels-photo-169523_0,0.988525390625,0.959943537433084,0.922972523110804,0.928488626703418,0.993604410751206
98,pexels-photo-173285_0,0.991661071777344,0.989196936001977,0.97862478976806,0.991578488487298,0.986826796032262
99,pexels-photo-175353_0,0.979385375976562,0.886603995299647,0.796306068601583,0.824011233325532,0.959487691888455
100,pexels-photo-175708_0,0.991989135742188,0.967669427594913,0.937363915650073,0.970598227246054,0.964758250191865
101,pexels-photo-185930_0,0.998359680175781,0.992217194570136,0.984554597701149,0.995930528304629,0.988531448355453
102,pexels-photo-192454_0,0.995426177978516,0.987849245518206,0.975990227882574,0.987278951526323,0.988420198742648
103,pexels-photo-192478_0,0.999038696289062,0.974259448416752,0.949810794662418,0.984516928158547,0.964213505863324
104,pexels-photo-193355_0,0.996421813964844,0.99737915618888,0.994772014112218,0.998852736084528,0.995909917751961
105,pexels-photo-194087_0,0.992885589599609,0.995003630070378,0.990056939349996,0.998703910854881,0.991330667762789
106,pexels-photo-194446_0,0.993728637695312,0.994186457699761,0.988440119255218,0.994313037573563,0.994059910050066
107,pexels-photo-204495_0,0.997730255126953,0.970440657757464,0.942578652769736,0.977481985588471,0.963500049324258
108,pexels-photo-206271_0,0.991085052490234,0.978739276389407,0.95836376917458,0.974069245255686,0.9834543027954
109,pexels-photo-206272_0,0.972984313964844,0.954253601188554,0.912509574284091,0.915824581850644,0.996048923230444
110,pexels-photo-206273_0,0.964057922363281,0.978699064947279,0.95828666297731,0.99356908755405,0.964267576645848
111,pexels-photo-206296_0,0.992805480957031,0.99080771255337,0.981782882091008,0.985762915692797,0.995904410107681
112,pexels-photo-206300_0,0.918903350830078,0.722405755846598,0.56544224361726,0.648627101554623,0.81512258368694
113,pexels-photo-206302_0,0.992404937744141,0.980150936624562,0.961074507810514,0.996270925377974,0.964544295104484
114,pexels-photo-206305_0,0.989768981933594,0.960944780987884,0.924825517840626,0.982461886612673,0.940349977200182
115,pexels-photo-206331_0,0.827220916748047,0.571498850531216,0.400068876909016,0.437878743947346,0.822481823380443
116,pexels-photo-206336_0,0.921894073486328,0.940152053244942,0.887063145353455,0.905788857097799,0.977225358360323
117,pexels-photo-206342_0,0.974285125732422,0.950536750731933,0.905736100234926,0.977203463987206,0.925286781617406
118,pexels-photo-206345_0,0.9920654296875,0.900961813160651,0.819772983277012,0.981126205537696,0.832907826393168
119,pexels-photo-206354_0,0.989227294921875,0.960688234311487,0.924350388427538,0.992492881180429,0.93085866896868
120,pexels-photo-206374_0,0.991847991943359,0.98362765753687,0.967782786329167,0.982551198457158,0.984706477888052
121,pexels-photo-206395_0,0.960502624511719,0.926856836067195,0.863684238243193,0.948348391760029,0.906317781799594
122,pexels-photo-206396_0,0.736759185791016,0.846218815113597,0.73343093664412,0.966922830122378,0.752306082987289
123,pexels-photo-206487_0,0.973514556884766,0.97713553690159,0.955293269199812,0.977351181849324,0.97691998709363
124,pexels-photo-206514_0,0.961009979248047,0.951234523724325,0.90700403974233,0.996232411256796,0.910125900430015
125,pexels-photo-206533_0,0.988899230957031,0.989240394001242,0.978709861504357,0.993545847506721,0.984972094187639
126,pexels-photo-206543_ridJMC97dj_0,0.996875762939453,0.944755480607083,0.895295320889798,0.950590471019411,0.938991686779298
127,pexels-photo-206557_0,0.99737548828125,0.992590997200086,0.985290973617822,0.99789966004807,0.987338517899608
128,pexels-photo-206560_0,0.992729187011719,0.993447244473476,0.986979807088013,0.99997231565688,0.987006776696907
129,pexels-photo-206585_0,0.986724853515625,0.977034553757622,0.955100250303202,0.981516839034739,0.972593020811436
130,pexels-photo-206592_0,0.970272064208984,0.954298347984682,0.912591412804522,0.935637074517019,0.973719168491724
131,pexels-photo-207188_0,0.995197296142578,0.952258162375337,0.908867173362287,0.979254406488847,0.926710458336408
132,pexels-photo-207688_0,0.950229644775391,0.963013360774942,0.928665157628842,0.993832831105,0.934047865203141
133,pexels-photo-207744_0,0.969070434570312,0.964951412663831,0.932276440420307,0.980454852906298,0.94993063652689
134,pexels-photo-207789_0,0.979679107666016,0.975267084840353,0.951728075103757,0.972175168698453,0.978378730856653
135,pexels-photo-207884_0,0.948997497558594,0.869147353585969,0.768577016945632,0.858194820255122,0.880383059719248
136,pexels-photo-208134_0,0.982955932617188,0.989718430426818,0.979646130578181,0.988181233342524,0.991260417434914
137,pexels-photo-209230_0,0.977291107177734,0.976265564136402,0.953631654788332,0.985772832309439,0.96693992955188
138,pexels-photo-209840_0,0.979377746582031,0.962480740668767,0.927675059534958,0.981277330427522,0.944390722253245
139,pexels-photo-210913_0,0.812816619873047,0.845710979678209,0.732668304721848,0.770432072596446,0.937293959394755
140,pexels-photo-211046_0,0.993495941162109,0.978146348966278,0.957227434649541,0.992947850525658,0.963779646889445
141,pexels-photo-212951_0,0.992454528808594,0.989442220443021,0.979105045212541,0.987565661193569,0.991325924895986
142,pexels-photo-213155_cNJhKCTRzx_0,0.987026214599609,0.988276820091758,0.97682532111342,0.984276729559748,0.992309555947807
143,pexels-photo-213496_0,0.971092224121094,0.870885299529749,0.771299230421005,0.965581079038839,0.7931045183714
144,pexels-photo-214574_0,0.995677947998047,0.979048393956765,0.958956710740808,0.991683524387503,0.966731183581054
145,pexels-photo-215305_0,0.970493316650391,0.968801300382774,0.939490420946406,0.993547106125285,0.945258203398635
146,pexels-photo-215316_RI0FPinnir_0,0.993865966796875,0.991021976058603,0.982203727477976,0.996519122369691,0.985585145370144
147,pexels-photo-217860_0,0.962726593017578,0.953339668683473,0.910839591564847,0.998809249827391,0.911829725038823
148,pexels-photo-219004_0,0.990856170654297,0.992912917885051,0.985925582323894,0.995010488640269,0.990824172257726
149,pexels-photo-219596_0,0.992954254150391,0.990442580451532,0.981066119938493,0.991022056539298,0.989863781636896
150,pexels-photo-219621_0,0.958023071289062,0.96484165324745,0.93207155820586,0.94125201042303,0.989644097791178
151,pexels-photo-220452_0,0.989261627197266,0.974457157893782,0.950186689317124,0.991835679190218,0.957677147800032
152,pexels-photo-220453_0,0.993270874023438,0.993668977992162,0.987417615338526,0.99726966883028,0.99009419455431
153,pexels-photo-221212_0,0.994068145751953,0.987401868250278,0.97511721312787,0.995247350111875,0.979679109996463
154,pexels-photo-225600_0,0.996749877929688,0.995021386999509,0.990092101590846,0.994695889898825,0.995347097196568
155,pexels-photo-225896_0,0.913425445556641,0.946326581290574,0.898121338630395,0.909123956577255,0.986703885266761
156,pexels-photo-226273_0,0.995689392089844,0.940217966352767,0.887180511182109,0.969663902226102,0.912507701786814
157,pexels-photo-235127_0,0.960369110107422,0.910651472801548,0.83595970441483,0.863811388480992,0.962862598890606
158,pexels-photo-235444_QuAkTRxqz5_0,0.995998382568359,0.996424517787087,0.992874512627532,0.995837307535086,0.997012420962164
159,pexels-photo-235469_0,0.960838317871094,0.922881610576923,0.856806103803719,0.866645974124917,0.986921803955592
160,pexels-photo-235474_0,0.991039276123047,0.984632092691576,0.969729381443299,0.988596802375228,0.980699056456237
161,pexels-photo-235514_0,0.995460510253906,0.99152143864799,0.983185440569717,0.99016692043886,0.992879667812959
162,pexels-photo-235574_0,0.990261077880859,0.981303414891358,0.963293123032019,0.989294626640875,0.973440269665533
163,pexels-photo-235837_0,0.998706817626953,0.981670721816707,0.964001274291176,0.976549053356282,0.986846396347429
164,pexels-photo-235922_0,0.996196746826172,0.98325186043777,0.967055480289462,0.981356045872175,0.985155013969771
165,pexels-photo-236220_0,0.956474304199219,0.968791882060119,0.939472707018195,0.958457808373382,0.979351228198237
166,pexels-photo-237593_0,0.980472564697266,0.942719348305303,0.891645323116652,0.905834032212976,0.982736095558044
167,pexels-photo-237738_0,0.985012054443359,0.916872950386121,0.846505449857405,0.982363875413701,0.859568390986988
168,pexels-photo-239604_0,0.987049102783203,0.993409903972886,0.986906098017209,0.992248482850883,0.994574047154484
169,pexels-photo-240177_0,0.9959716796875,0.971967082559066,0.945462996436503,0.991604376557253,0.953092461474385
170,pexels-photo-240513_0,0.998085021972656,0.962514934289128,0.927738592198071,0.959648600357355,0.965398442180947
171,pexels-photo-245241_nqhmPJpFTU_0,0.993217468261719,0.976541059742453,0.95415753512956,0.969277108433735,0.983914708071892
172,pexels-photo-247202_0,0.982734680175781,0.969173557096348,0.940190818510981,0.9582738464025,0.980324074074074
173,pexels-photo-247204_0,0.978736877441406,0.988843208448257,0.977932618076725,0.999502304371224,0.978409059401823
174,pexels-photo-247885_0,0.992397308349609,0.994907879373207,0.98986735539501,0.99851272898845,0.991328964720139
175,pexels-photo-247917_0,0.993988037109375,0.995403452077488,0.990848967315252,0.996589362783173,0.994220360411799
176,pexels-photo-248023_0,0.99273681640625,0.965527230590962,0.933352002240269,0.98474720242272,0.9470431539691
177,pexels-photo-249100_0,0.994720458984375,0.985519377249519,0.971452145214522,0.99314649627802,0.978008514172983
178,pexels-photo-249613_0,0.98760986328125,0.988383820321162,0.977034413027031,0.996085753005969,0.980800079496898
179,pexels-photo-249757_0,0.997207641601562,0.998274919401972,0.99655578036042,0.998571435306764,0.997978579539832
180,pexels-photo-255311_0,0.531772613525391,0.672895552458287,0.507040386839738,0.507066861060571,0.999897039489316
181,pexels-photo-257283_0,0.9737548828125,0.978744307614358,0.958373417070529,0.990519963730732,0.967245348460886
182,pexels-photo-257357_0,0.995758056640625,0.995134799310472,0.990316709771241,0.993865084289547,0.99640776273711
183,pexels-photo-258641_0,0.986892700195312,0.98911866231751,0.978471582614362,0.997986988918853,0.980406559188388
184,pexels-photo-259806_0,0.984710693359375,0.975028037383177,0.951272886424976,0.966226645756412,0.983991247374841
185,pexels-photo-260175_0,0.991691589355469,0.993891596879049,0.987857365862361,0.998850017475225,0.988982161594963
186,pexels-photo-26138_0,0.995647430419922,0.993479888226655,0.98704424939536,0.988346048457699,0.998667340655301
187,pexels-photo-262172_0,0.991817474365234,0.992834833731398,0.985771616198468,0.997938448934642,0.987783154312453
188,pexels-photo-262214_0,0.989974975585938,0.992072589500102,0.984269878133455,0.98501275892226,0.999234349744176
189,pexels-photo-264165_0,0.980632781982422,0.986558862228999,0.973474260576074,0.977006612237621,0.996299742265285
190,pexels-photo-264216_0,0.977481842041016,0.988119891885582,0.976518743635438,0.981728239048541,0.994595317292149
191,pexels-photo-265720_hIUI3020WU_0,0.990993499755859,0.985443986165313,0.971305647719401,0.97967589301037,0.991280403854979
192,pexels-photo-265819_0,0.954872131347656,0.948968587426343,0.902892697662201,0.979456995040115,0.920320958524729
193,pexels-photo-267447_0,0.859268188476563,0.92430795492782,0.859268188476563,0.859268188476563,1
194,pexels-photo-267751_nvo8tdciLn_0,0.996665954589844,0.994657505776495,0.989371792689155,0.995667817020339,0.993649242794333
195,pexels-photo-267778_0,0.993862152099609,0.99220283295454,0.984526316801785,0.987899023429961,0.996544305892202
196,pexels-photo-268004_0,0.994827270507812,0.98567141468363,0.971747645637136,0.984111577659148,0.9872362043054
197,pexels-photo-268791_0,0.994449615478516,0.984076258851083,0.968651699918128,0.988370559268378,0.979819112999891
198,pexels-photo-269393_0,0.995449066162109,0.992979090283132,0.986056079572682,0.991922493562686,0.994037940379404
199,pexels-photo-270789_0,0.992061614990234,0.990930446417287,0.982023927784736,0.992734639701002,0.989132799109046
200,pexels-photo-270856_0,0.981857299804688,0.987928198672,0.976144377677237,0.99079514097486,0.985077799937234
201,pexels-photo-270968_0,0.971149444580078,0.9601012898631,0.923264237664749,0.937871042216359,0.983410964973901
202,pexels-photo-271821_0,0.984119415283203,0.991996154770488,0.984119415283203,0.984119415283203,1
203,pexels-photo-274078_0,0.967632293701172,0.951747826235307,0.907937851268363,0.995740073061317,0.911478302544441
204,pexels-photo-274643_0,0.992378234863281,0.995003825899086,0.990057327122895,0.993761332247768,0.99624943040415
205,pexels-photo-275583_0,0.989383697509766,0.984816493990431,0.970087169620688,0.991137808721626,0.978575300878239
206,pexels-photo-276080_0,0.994503021240234,0.994098156544247,0.988265567869968,0.997607911155683,0.990613011182761
207,pexels-photo-277062_0,0.891849517822266,0.887192974777478,0.797256806138576,0.948340833113586,0.833452946981251
208,pexels-photo-284006_0,0.991813659667969,0.991318559511962,0.982786556509184,0.995191526690276,0.987475620174406
209,pexels-photo-285977_0,0.997566223144531,0.994778794376156,0.989611827536798,0.995104540170604,0.994453261776592
210,pexels-photo-300849_0,0.957847595214844,0.660062757644743,0.492607218293691,0.987754350428137,0.495634095634096
211,pexels-photo-300968_0,0.997077941894531,0.997041008683828,0.994099476964081,0.997480271141375,0.996602132933826
212,pexels-photo-301279_0,0.995361328125,0.994118329915258,0.988305443354491,0.994435789005119,0.99380107344906
213,pexels-photo-301342_0,0.991596221923828,0.979167257699982,0.95918480778138,0.985251298837231,0.973157894736842
214,pexels-photo-302053_0,0.991436004638672,0.977106553950012,0.955237867368505,0.988527803569586,0.965946207508367
215,pexels-photo-304648_0,0.996166229248047,0.992424299530382,0.984962518516302,0.998256069635898,0.986660271590875
216,pexels-photo-305832_0,0.994056701660156,0.691118160190325,0.528021811572251,0.537796976241901,0.966722129783694
217,pexels-photo-306980_0,0.990215301513672,0.979834747128515,0.960466693381832,0.995622373823713,0.964539995047053
218,pexels-photo-310386_0,0.999004364013672,0.853453116226839,0.744368266405485,0.992167101827676,0.748768472906404
219,pexels-photo-310825_0,0.993762969970703,0.96373838408481,0.930014553548498,0.998162355859788,0.931609638967498
220,pexels-photo-313690_0,0.909351348876953,0.908661810773932,0.832612493308163,0.987468776367783,0.84150387287846
221,pexels-photo-314373_0,0.998119354248047,0.991835991190157,0.983804204993429,0.99353062172384,0.990147131757315
222,pexels-photo-318209_0,0.997306823730469,0.996117508606372,0.992265048096939,0.99604082350871,0.996194205512902
223,pexels-photo-318236_0,0.952548980712891,0.942940628712712,0.892041312272175,0.94880316080017,0.937150099385451
224,pexels-photo-318377_0,0.976001739501953,0.977592882151596,0.956167914997387,0.993714790517154,0.961985742024576
225,pexels-photo-319961_0,0.993183135986328,0.988567370623197,0.977393196452743,0.981877335231172,0.995349196737996
